57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	76	73	74	74	75	75	75	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	75	69	38	75	
57	64	73	70	69	71	73	70	69	67	73	73	68	69	70	73	71	70	71	74	73	71	74	73	69	69	74	74	71	67	74	74	74	72	56	74	72	74	74	74	73	71	70	69	69	74	70	65	65	74	71	74	73	75	72	73	73	73	73	72	73	73	62	74	73	73	72	73	74	72	73	70	73	67	73	67	37	73	
57	65	74	69	71	72	74	71	68	65	74	73	67	69	71	74	71	69	73	73	74	72	74	72	70	70	74	74	71	66	74	74	74	73	58	74	73	72	74	74	74	73	71	70	68	74	71	67	66	74	73	74	74	72	75	73	74	74	74	72	73	71	61	74	73	74	74	74	74	73	74	71	74	67	74	68	38	74	
58	64	74	70	70	71	74	70	69	66	74	73	68	70	71	74	72	70	72	74	74	72	74	73	69	69	74	74	72	67	74	74	74	72	57	74	73	73	74	74	74	72	71	69	68	74	70	66	66	74	72	74	74	73	73	75	74	74	74	72	73	72	62	74	73	74	73	74	74	72	74	71	73	68	74	68	38	74	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	76	75	75	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	75	69	38	75	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	76	75	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	75	69	38	75	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	76	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	75	69	38	75	
57	66	73	69	71	71	73	71	67	67	73	73	67	68	70	73	70	69	71	73	73	71	74	72	70	69	74	74	70	67	74	74	74	73	55	74	72	72	74	74	73	71	70	71	69	74	72	65	66	74	72	74	73	72	72	72	73	73	73	75	74	71	62	74	73	73	72	73	74	72	73	70	73	66	73	68	36	73	
57	66	74	70	71	72	74	72	68	66	74	74	68	69	71	74	71	70	72	74	74	72	75	73	71	70	75	75	71	68	75	75	75	73	56	75	73	73	75	75	74	72	71	71	69	75	72	66	67	75	72	75	74	73	73	73	74	74	74	74	76	72	63	75	74	74	73	74	75	73	74	71	74	67	74	69	37	74	
56	65	72	69	68	70	72	69	69	67	72	72	68	69	70	72	71	69	70	73	72	70	73	72	69	68	73	73	70	66	73	73	73	71	56	73	71	73	73	73	72	70	69	68	68	73	69	64	64	73	70	73	72	73	71	72	72	72	72	71	72	74	62	73	72	72	71	72	73	71	72	69	72	66	72	66	36	72	
47	55	62	61	60	59	62	60	61	60	62	61	59	61	60	62	61	60	60	62	62	61	62	62	61	58	62	62	61	60	62	62	62	60	51	62	61	62	62	62	62	60	60	60	58	62	60	55	57	62	60	62	62	62	61	62	62	62	62	62	63	62	63	62	61	62	61	62	62	60	62	60	61	58	62	58	30	62	
57	66	75	71	71	73	75	72	69	67	75	75	69	70	72	75	72	71	73	75	75	73	76	74	71	71	76	76	72	68	76	76	76	74	57	76	74	74	76	76	75	73	72	71	69	76	72	67	67	76	73	76	75	74	74	74	75	75	75	74	75	73	62	77	75	75	74	75	76	74	75	72	75	68	75	69	37	75	
57	65	74	70	70	72	74	72	68	66	74	74	68	69	71	74	71	70	72	74	74	72	75	73	70	70	75	75	71	67	75	75	75	73	56	75	73	73	75	75	74	72	71	70	68	75	71	67	67	75	72	75	74	73	73	73	74	74	74	73	74	72	61	75	76	74	73	74	75	74	74	72	74	69	74	68	37	74	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	75	73	74	72	62	75	74	76	74	75	75	73	75	72	74	68	75	69	38	75	
57	65	74	69	71	72	74	71	68	65	74	73	67	69	71	74	71	69	73	73	74	72	74	72	70	70	74	74	71	66	74	74	74	73	58	74	73	72	74	74	74	73	71	70	68	74	71	67	66	74	73	74	74	72	74	73	74	74	74	72	73	71	61	74	73	74	75	74	74	73	74	71	74	67	74	68	38	74	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	75	73	74	72	62	75	74	75	74	76	75	73	75	72	74	68	75	69	38	75	
57	66	75	71	71	73	75	72	69	67	75	75	69	70	72	75	72	71	73	75	75	73	76	74	71	71	76	76	72	68	76	76	76	74	57	76	74	74	76	76	75	73	72	71	69	76	72	67	67	76	73	76	75	74	74	74	75	75	75	74	75	73	62	76	75	75	74	75	77	74	75	72	75	68	75	69	37	75	
57	65	73	69	70	72	73	72	67	65	73	73	67	68	70	73	70	69	72	73	73	71	74	72	70	70	74	74	70	66	74	74	74	73	57	74	72	72	74	74	73	72	70	70	67	74	71	67	66	74	72	74	73	72	73	72	73	73	73	72	73	71	60	74	74	73	73	73	74	75	73	71	74	68	73	67	37	73	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	75	73	74	72	62	75	74	75	74	75	75	73	76	72	74	68	75	69	38	75	
57	62	72	67	68	69	72	69	66	63	72	71	65	67	69	72	69	69	70	71	72	70	72	70	68	69	72	72	69	66	72	72	72	70	54	72	71	70	72	72	72	70	69	68	66	72	68	66	67	72	70	72	72	70	71	71	72	72	72	70	71	69	60	72	72	72	71	72	72	71	72	73	71	67	72	67	36	72	
57	66	74	70	71	73	74	72	68	66	74	74	68	69	71	74	71	70	73	74	74	72	75	73	71	71	75	75	71	67	75	75	75	74	58	75	73	73	75	75	74	73	71	71	68	75	72	67	66	75	73	75	74	73	74	73	74	74	74	73	74	72	61	75	74	74	74	74	75	74	74	71	76	67	74	68	37	74	
52	58	68	66	64	65	68	66	64	60	68	67	63	67	65	68	67	66	66	68	68	67	68	67	63	63	68	68	67	64	68	68	68	66	54	68	67	67	68	68	68	66	65	63	62	68	64	62	62	68	66	68	68	67	67	68	68	68	68	66	67	66	58	68	69	68	67	68	68	68	68	67	67	69	68	62	35	68	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	75	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	76	69	38	75	
56	62	69	64	66	67	69	66	65	60	69	68	64	64	66	69	66	66	67	68	69	69	69	69	65	65	69	69	67	62	69	69	69	67	51	69	68	67	69	69	69	68	66	65	65	69	67	63	64	69	67	69	69	67	68	68	69	69	69	68	69	66	58	69	68	69	68	69	69	67	69	67	68	62	69	70	35	69	
28	33	38	35	37	36	38	37	37	32	38	37	34	36	35	38	37	36	38	37	38	38	37	37	34	35	37	37	37	34	37	37	37	36	28	37	37	37	37	37	38	38	37	34	34	37	35	35	35	37	37	37	38	37	38	38	38	38	38	36	37	36	30	37	37	38	38	38	37	37	38	36	37	35	38	35	38	38	
57	65	75	70	71	72	75	71	69	66	75	74	68	70	72	75	72	70	73	74	75	73	75	73	70	70	75	75	72	67	75	75	75	73	57	75	74	73	75	75	75	73	72	70	69	75	71	67	67	75	73	75	75	73	74	74	75	75	75	73	74	72	62	75	74	75	74	75	75	73	75	72	74	68	75	69	38	76	
