0	8641	4118	2686	2674	123	20937	1797	2827	2542	5302	1648	1186	4498	104951	4163	616	0	109	23328	4042	2	7120	2357	461	0	1075	1772	31859	250	242	1460	6809	1666	56715	15275	9776	3285	3792	4733	11452	483	87291	590	1400	1874	1705	122	0	3560	2028	3444	359	1872	3239	3849	3784	2143	1183	712	976	3535	2239	2020	3140	5161	461	2262	3960	245	237	0	2986	2693	1537	0	955	1054	
125	5024	464	844	2960	14428	489	1524	1211	10303	505	12	5300	4399	970	356	2671	109	0	353	14	1699	3242	3274	804	354025	388	5065	1237	349	3998	28450	18372	6839	0	1155	125	1815	11832	2541	121	7106	0	956	4888	1324	1166	4434	2265	2236	122	5098	1176	6556	1695	2032	3067	2401	3569	2973	1716	1921	114	3720	1293	13206	3001	8393	19364	3611	4977	354	3201	123	1110	2163	0	469	
0	9768	4130	2503	2507	2518	3359	2895	4760	1984	479	5556	3700	7076	19063	10439	5649	23328	353	0	3300	1143	9812	3179	1069	2085	12094	11248	22180	1875	1628	1445	13115	1493	5314	15775	7788	11063	2766	3575	3295	1687	14159	247	770	2254	126	1100	122	1673	2482	1469	19363	954	124	3320	3263	4659	4786	2216	630	2960	19499	2148	265	6425	469	9853	8125	1276	1409	1079	1898	11303	940	1026	110	2375	
2	1313	944	1288	465	1096	935	3128	3080	1865	1078	1936	2147	2033	4784	1542	1806	4042	14	3300	0	5481	13628	158117	485	140	351	2036	1340	833	615	7493	3802	8089	1409	3353	2261	9892	7516	5683	2472	371	1393	5506	114	1535	1655	249	9	7869	3370	2506	8058	1662	5826	1882	5722	3495	1808	1067	1817	2861	471	2734	2871	2642	463	1455	2058	1	367	730	2042	2735	125	464	0	943	
939	1677	2133	462	120	366	482	940	1539	1259	942	2	113	1959	592	113	951	2	1699	1143	5481	0	6586	1919	3935	841	239	581	592	1952	234	2011	119	7302	1530	112	589	2576	2246	3433	1297	819	1162	8761	622	693	933	0	347	5925	2621	620	6681	843	4503	2249	2240	3646	1177	4808	488	227	226	832	3788	5666	461	9398	1166	1894	941	3533	2025	944	1065	0	0	355	
8	5147	3781	936	1202	6627	4703	8358	8635	1080	3313	1930	8504	7763	3794	6165	10744	7120	3242	9812	13628	6586	0	4001	10529	3087	8754	3388	2089	850	10122	7724	11715	4459	2263	3255	2730	11424	12025	11201	4496	1443	916	13470	1185	5897	6364	2952	3	724	9859	4525	6851	10898	1968	6411	2880	9128	4017	5937	9204	8119	3078	5979	4016	7273	2600	3074	4732	1791	1880	80757	4512	6679	5122	389	1073	824	
0	1203	590	824	594	1679	245	241	2029	1799	9003	3550	3314	10799	834	1202	11617	2357	3274	3179	158117	1919	4001	0	2052	4515	247	3003	1259	2258	2623	6677	3224	5587	1753	2151	1309	5790	1887	2101	1433	346	224	2180	128	6030	965	4756	1250	4377	834	1912	5540	5403	1646	9021	10650	8373	3628	2380	1165	16533	699	11434	3635	4281	1584	2283	4366	3185	2623	828	2305	3917	1404	0	2674	922	
1313	0	573	0	1293	2736	225	4805	120	115	1307	851	10151	126	1079	356	234	461	804	1069	485	3935	10529	2052	0	1167	2028	1460	1209	0	17908	8435	1178	8833	0	4326	471	1909	1051	2923	1545	2044	689	244035	697	5421	1798	7784	1417	33791	9704	1183	4699	47106	1469	6942	1192	5094	827	3861	3976	1098	0	1062	3770	9452	1319	6084	5818	1303	2150	6436	3193	113	1205	1537	2212	476	
476	3588	124	449	2232	5566	347	1386	116	4579	234	377	616	1961	0	114	1233	0	354025	2085	140	841	3087	4515	1167	0	696	3514	1247	0	2483	14726	19219	8809	0	1159	0	2774	6436	1119	599	2053	3	574	1182	598	981	1702	2612	1992	132	2812	2614	1362	1527	2490	4275	2709	1907	3305	1168	814	334	2919	3356	9987	3331	4565	14125	2963	1705	588	1666	246	1186	2152	743	952	
592	6307	2891	357	1076	3127	1007	9999	4661	368	1886	697	7	131	743	4151	635	1075	388	12094	351	239	8754	247	2028	696	0	2085	5278	1883	4188	715	1591	1839	587	6044	502	1600	2607	8084	4300	4387	474	9031	2357	4086	4586	8332	1846	1978	5268	2281	14992	2280	1536	859	2407	6728	7586	2531	7970	4098	881	11086	3683	7384	943	13292	8640	4357	4946	6053	7434	236	4083	1325	1694	3538	
257	7203	4308	22123	2772	817	12450	2523	4424	1194	3506	1380	7737	1425	1164	17056	2606	1772	5065	11248	2036	581	3388	3003	1460	3514	2085	0	1763	2023	10069	4157	1489	6274	464	5721	351	2300	965	4321	2944	39542	114	6427	5141	9215	612	7969	472	3079	2257	2876	10791	1871	3723	6572	2448	8141	6287	12847	237	2511	10249	5941	462	5067	824	2830	6466	3339	1791	7781	3359	931	2525	365	866	458	
0	16502	2200	364	15602	3472	2545	257	755	1466	12645	2156	0	597	10850	9205	822	31859	1237	22180	1340	592	2089	1259	1209	1247	5278	1763	0	482	1713	1098	8433	2495	7100	29327	8821	9860	821	2555	7042	723	13365	4656	1527	2109	120	254	0	124	5124	628	12153	498	2546	2393	2806	2115	5230	1952	6	1810	1104	354	1696	1408	1210	2287	8838	2267	848	264	615	1505	1434	355	0	3	
0	735	1193	4861	2621	119	2857	585	474	2403	355	5115	3485	1285	480	2975	3124	250	349	1875	833	1952	850	2258	0	0	1883	2023	482	0	7296	3724	3533	1789	384	5527	5322	11396	925	9764	1390	743	350	0	376	4917	591	0	0	3425	851	7246	1229	10749	12212	7284	13211	11842	9377	716	1655	12181	0	22595	4160	1903	6836	19763	13208	4728	871	0	8290	2044	8117	982	580	7835	
688	2026	364	1854	1287	3391	1385	2387	2371	1086	1066	4353	92771	1890	1637	1547	3563	242	3998	1628	615	234	10122	2623	17908	2483	4188	10069	1713	7296	0	8452	1319	1151	352	1441	944	6311	842	5290	4735	1298	609	6710	836	8986	129	3063	935	4870	9911	6360	6099	9800	4339	12286	6380	9773	4975	8498	2511	8474	364	6635	3755	7531	8854	7657	4608	2376	926	5414	5944	1758	4887	608	461	2748	
241	821	937	4789	341	16273	2612	2488	244	2685	126	1336	6031	4508	716	851	4828	1460	28450	1445	7493	2011	7724	6677	8435	14726	715	4157	1098	3724	8452	0	2456	5033	720	7125	2103	3670	9364	4876	1563	2302	578	4584	480	7191	840	7672	1476	1958	1995	5121	3915	16537	6361	7099	9072	8756	1318	10833	2495	2790	596	6187	1461	1895	2646	6075	14775	2129	3642	5000	10146	1068	5047	2123	1215	1896	
359	1931	3697	5856	2392	34011	564	1443	2141	3170	2398	2848	2835	14027	1697	9349	13607	6809	18372	13115	3802	119	11715	3224	1178	19219	1591	1489	8433	3533	1319	2456	0	726	3888	5269	16458	13071	2609	1677	2647	3352	815	2811	1598	7017	2823	485	241	4267	4897	5244	9985	4407	2554	8581	6483	9339	12400	8480	1184	6129	1267	2637	1756	18106	2806	4401	26971	2612	2026	2819	2109	5760	1668	3081	3261	1316	
461	226	240	1698	1765	8808	118	919	4576	0	6805	6849	2401	1416	719	2822	1702	1666	6839	1493	8089	7302	4459	5587	8833	8809	1839	6274	2495	1789	1151	5033	726	0	0	1448	464	11732	3120	5959	374	2750	225	22493	2655	2091	4673	749	832	3661	3242	5235	6321	18500	1341	245	11045	612	2449	5161	5248	8657	131	10004	3051	4013	3796	11320	2133	1290	3670	3213	698	618	6126	358	227	1	
0	0	6153	1061	0	0	10864	0	1402	2965	5688	1517	1433	836	59192	1811	2231	56715	0	5314	1409	1530	2263	1753	0	0	587	464	7100	384	352	720	3888	0	0	9	1050	709	1541	935	14553	0	72901	0	1213	944	0	0	2	129	0	462	245	1082	0	1999	1779	814	821	125	125	2298	856	2232	6	501	0	1956	481	0	121	130	0	864	233	136	0	1713	
1295	42157	2396	4409	37406	28290	1992	1898	13068	7	2516	597	850	590	2729	6641	233	15275	1155	15775	3353	112	3255	2151	4326	1159	6044	5721	29327	5527	1441	7125	5269	1448	9	0	8007	3446	805	626	5006	3087	939	468	952	1425	1790	5645	2744	1185	8593	1091	18514	2260	21762	1895	2042	2284	3490	1657	1074	4365	5690	1654	1819	5311	1929	5519	6054	2234	2180	3100	1035	49304	2871	2460	1346	1328	
459	12453	1626	5543	13582	13668	1990	1461	1401	3650	241	3679	2739	3060	1874	2588	4521	9776	125	7788	2261	589	2730	1309	471	0	502	351	8821	5322	944	2103	16458	464	1050	8007	0	3199	2637	6823	1777	366	464	467	227	2415	3685	2	122	4111	2374	9941	1425	10722	20303	5649	8677	2949	8280	3389	1316	7681	1434	8668	7689	4414	12476	9799	8890	4971	4964	1418	5093	1433	6930	5705	0	8716	
0	2294	3222	2345	2863	6206	466	584	1910	2798	1206	9910	9089	14223	3295	9934	14437	3285	1815	11063	9892	2576	11424	5790	1909	2774	1600	2300	9860	11396	6311	3670	13071	11732	709	3446	3199	0	5692	3123	2176	1916	704	8050	0	3029	134	961	495	583	2260	855	9759	7253	481	3730	16479	4679	2125	3459	4	4467	971	4953	242	9488	472	1907	6818	3074	3159	1299	1215	8385	1872	4	3205	941	
359	597	2010	1800	348	4816	2504	2291	1202	23980	1065	1408	1674	9003	2370	5924	11730	3792	11832	2766	7516	2246	12025	1887	1051	6436	2607	965	821	925	842	9364	2609	3120	1541	805	2637	5692	0	6091	844	2827	6360	600	836	2272	1091	599	351	2972	5457	3261	2009	2290	1060	3222	5031	2494	3113	5553	724	2724	470	1432	2471	4606	1067	5133	2008	2523	2016	1543	4023	2788	1197	1553	349	2151	
1168	7535	2993	4110	2863	1090	4955	46862	821	2971	8587	7201	839	3298	2990	600	1276	4733	2541	3575	5683	3433	11201	2101	2923	1119	8084	4321	2555	9764	5290	4876	1677	5959	935	626	6823	3123	6091	0	1856	4436	357	7755	114	18860	12256	3823	2304	11721	7139	13034	3714	13269	13134	20543	11889	26152	13014	7828	25115	19440	1606	12289	4035	5122	10262	14803	7625	23028	24769	2341	32605	233	10261	5061	1218	11029	
701	129	4421	1631	816	2028	8050	340	3633	1885	1937	2255	1655	3185	9228	2378	1882	11452	121	3295	2472	1297	4496	1433	1545	599	4300	2944	7042	1390	4735	1563	2647	374	14553	5006	1777	2176	844	1856	0	3491	4978	2229	941	1514	1759	4953	832	954	1511	961	5239	3291	1423	2895	4364	2152	2825	2720	1515	1763	2504	2731	1203	3691	1194	3555	2523	4900	357	1535	1017	1888	240	3491	0	1647	
474	715	1534	12913	1549	2367	5489	1540	0	877	925	2372	1837	264	237	6930	1205	483	7106	1687	371	819	1443	346	2044	2053	4387	39542	723	743	1298	2302	3352	2750	0	3087	366	1916	2827	4436	3491	0	235	2449	2112	1710	3847	1163	1520	1404	1300	3803	4818	604	7622	2766	1299	1704	2740	4082	3810	126	4278	3755	364	4404	3553	2426	2045	1160	1533	474	3320	609	945	4016	0	1185	
462	240	280	111	0	567	15305	705	589	370	4880	0	115	234	93633	956	244	87291	0	14159	1393	1162	916	224	689	3	474	114	13365	350	609	578	815	225	72901	939	464	704	6360	357	4978	235	0	472	2302	692	241	115	128	243	1522	359	1669	922	239	685	821	238	587	4919	604	340	1431	480	723	478	3	2	475	576	5	1056	815	571	119	129	0	340	
702	4407	3539	0	855	6285	232	4398	3142	0	4769	6304	2984	710	851	3080	241	590	956	247	5506	8761	13470	2180	244035	574	9031	6427	4656	0	6710	4584	2811	22493	0	468	467	8050	600	7755	2229	2449	472	0	1060	6712	8251	2222	2106	30644	5658	2389	3541	122680	2821	8756	2454	7132	1059	2778	6243	6114	0	6259	1966	6990	3651	8617	3580	1994	2005	9333	3412	4	4706	700	1378	1050	
949	5917	1782	2439	4495	1428	1062	1037	0	0	5347	474	2	1652	1953	225	1089	1400	4888	770	114	622	1185	128	697	1182	2357	5141	1527	376	836	480	1598	2655	1213	952	227	0	836	114	941	2112	2302	1060	0	2394	1415	1383	1878	1038	1936	11593	2476	0	2144	2126	718	1279	3680	7847	725	0	0	1797	699	1579	8643	1657	1443	579	1523	2016	1561	10	1409	10852	0	120	
490	1474	2263	1832	471	830	1666	8164	572	1307	5884	9754	2639	11816	491	964	14820	1874	1324	2254	1535	693	5897	6030	5421	598	4086	9215	2109	4917	8986	7191	7017	2091	944	1425	2415	3029	2272	18860	1514	1710	692	6712	2394	0	3831	2856	234	3552	1638	12879	13574	10323	2735	200074	12938	200161	7294	7271	9311	13018	370	22754	4730	9394	5050	19330	7318	11289	4946	3189	15045	928	6371	5922	1069	6578	
1674	20283	28	1792	16259	2952	821	33321	1938	0	2399	858	0	253	385	1061	7	1705	1166	126	1655	933	6364	965	1798	981	4586	612	120	591	129	840	2823	4673	0	1790	3685	134	1091	12256	1759	3847	241	8251	1415	3831	0	2173	934	5228	4692	5050	1760	8716	4403	3184	3904	2237	4209	1671	213877	2629	0	4243	17818	23433	1429	4802	2368	6817	6614	2015	59817	5	6790	3774	1287	3439	
1651	2287	1398	0	1415	3934	246	3162	476	5	960	332	0	0	947	605	0	122	4434	1100	249	0	2952	4756	7784	1702	8332	7969	254	0	3063	7672	485	749	0	5645	2	961	599	3823	4953	1163	115	2222	1383	2856	2173	0	299282	1742	1309	1696	14543	7100	946	350	3385	1308	2471	4138	3536	587	585	4624	2336	7719	2634	1932	1795	1640	2497	2591	1438	0	1903	945	0	492	
952	3101	119	0	358	2236	605	1314	0	117	730	705	116	0	2	701	116	0	2265	122	9	347	3	1250	1417	2612	1846	472	0	0	935	1476	241	832	2	2744	122	495	351	2304	832	1520	128	2106	1878	234	934	299282	0	1411	1536	1066	1057	123	1503	125	113	126	347	1514	1055	141	0	226	1289	1060	1807	119	1493	483	1170	703	1294	0	1843	244	0	243	
1173	3484	2837	4196	1078	2370	362	3416	1194	469	2628	6271	2247	611	944	818	834	3560	2236	1673	7869	5925	724	4377	33791	1992	1978	3079	124	3425	4870	1958	4267	3661	129	1185	4111	583	2972	11721	954	1404	243	30644	1038	3552	5228	1742	1411	0	16537	9172	5335	34222	15898	5254	6639	2969	12508	2045	5109	13641	770	8017	8618	5568	12697	17261	18291	5875	5907	1900	6570	1094	11493	2945	1222	10642	
1527	1545	2828	2161	1170	3865	1168	1817	4069	0	5717	1868	1903	2033	1445	3083	1452	2028	122	2482	3370	2621	9859	834	9704	132	5268	2257	5124	851	9911	1995	4897	3242	0	8593	2374	2260	5457	7139	1511	1300	1522	5658	1936	1638	4692	1309	1536	16537	0	4547	14150	11540	5964	850	1677	1546	3578	11402	2158	1070	725	2366	1191	3829	3656	4084	11219	1778	1532	148036	2757	345	13755	841	0	2263	
812	983	1059	1289	2881	3244	2616	84290	642	958	952	3061	125	2958	2948	1165	3805	3444	5098	1469	2506	620	4525	1912	1183	2812	2281	2876	628	7246	6360	5121	5244	5235	462	1091	9941	855	3261	13034	961	3803	359	2389	11593	12879	5050	1696	1066	9172	4547	0	2121	10602	12546	11524	12938	13400	12715	8170	4362	14507	228	14352	3209	5814	195540	12149	12967	8068	4949	2224	59248	1967	8126	5262	14	9068	
4721	1660	5937	3462	2446	2961	2033	1453	16171	859	7855	3097	1668	7730	1776	5110	6855	359	1176	19363	8058	6681	6851	5540	4699	2614	14992	10791	12153	1229	6099	3915	9985	6321	245	18514	1425	9759	2009	3714	5239	4818	1669	3541	2476	13574	1760	14543	1057	5335	14150	2121	0	3924	4597	10255	7249	10631	4701	5212	1868	1659	13690	2624	4772	28165	815	13589	11311	2150	3756	5771	2467	246	5432	594	0	1674	
0	490	2678	4008	617	8549	1803	4328	3342	2231	6861	13550	4018	3863	1759	1539	4529	1872	6556	954	1662	843	10898	5403	47106	1362	2280	1871	498	10749	9800	16537	4407	18500	1082	2260	10722	7253	2290	13269	3291	604	922	122680	0	10323	8716	7100	123	34222	11540	10602	3924	0	10416	12455	10165	14321	10203	6749	14344	9245	601	18675	3499	4138	9425	11896	9958	4527	8792	3373	7260	2345	7812	2970	4355	10826	
951	34181	945	4912	33290	17816	621	2381	239	1109	3922	6199	578	3076	462	2167	4384	3239	1695	124	5826	4503	1968	1646	1469	1527	1536	3723	2546	12212	4339	6361	2554	1341	0	21762	20303	481	1060	13134	1423	7622	239	2821	2144	2735	4403	946	1503	15898	5964	12546	4597	10416	0	2500	13226	5241	13401	3256	2956	9237	13	10417	16531	3744	21301	14717	16397	8506	4956	3783	8432	355	12424	2891	0	7826	
0	347	3037	6194	1568	3871	1288	9109	2381	5777	13677	8535	3925	18780	3768	5277	22694	3849	2032	3320	1882	2249	6411	9021	6942	2490	859	6572	2393	7284	12286	7099	8581	245	1999	1895	5649	3730	3222	20543	2895	2766	685	8756	2126	200074	3184	350	125	5254	850	11524	10255	12455	2500	0	19462	197078	11294	2135	11124	16759	2343	17391	831	7247	5705	17582	8027	13162	6906	1830	17870	806	7576	6085	0	10641	
116	4202	2547	5328	3463	143	3666	6576	2888	4874	4156	5588	5262	7095	478	3778	6501	3784	3067	3263	5722	2240	2880	10650	1192	4275	2407	2448	2806	13211	6380	9072	6483	11045	1779	2042	8677	16479	5031	11889	4364	1299	821	2454	718	12938	3904	3385	113	6639	1677	12938	7249	10165	13226	19462	0	18369	15184	4592	10463	142337	620	43122	5872	4462	7355	16981	9733	8122	9872	473	12084	1763	22471	6120	0	11384	
378	6070	4278	3929	4197	3575	1954	7530	1535	2728	10633	12026	5160	18822	1539	1781	19000	2143	2401	4659	3495	3646	9128	8373	5094	2709	6728	8141	2115	11842	9773	8756	9339	612	814	2284	2949	4679	2494	26152	2152	1704	238	7132	1279	200161	2237	1308	126	2969	1546	13400	10631	14321	5241	197078	18369	0	13016	1990	12012	13880	119	17821	5662	5454	7219	15938	8286	13059	9889	1217	19947	1665	10252	7862	0	8791	
848	2365	2113	5116	3957	2147	1658	5124	1411	3519	6684	10440	1727	9681	2507	3788	11265	1183	3569	4786	1808	1177	4017	3628	827	1907	7586	6287	5230	9377	4975	1318	12400	2449	821	3490	8280	2125	3113	13014	2825	2740	587	1059	3680	7294	4209	2471	347	12508	3578	12715	4701	10203	13401	11294	15184	13016	0	6945	12301	16907	1519	21173	2372	4582	17529	12190	11957	16935	21927	1653	17165	1168	10763	7628	0	14254	
1069	2421	2874	5129	816	6504	3523	1550	605	0	4668	5979	1182	1058	3529	3428	2230	712	2973	2216	1067	4808	5937	2380	3861	3305	2531	12847	1952	716	8498	10833	8480	5161	125	1657	3389	3459	5553	7828	2720	4082	4919	2778	7847	7271	1671	4138	1514	2045	11402	8170	5212	6749	3256	2135	4592	1990	6945	0	3754	2130	0	11598	1392	4401	9469	6362	3509	1646	2689	9507	2113	1563	1195	816	2990	2912	
369	725	1069	3292	1080	3071	590	39034	3712	4	4689	6952	509	2001	2369	719	2593	976	1716	630	1817	488	9204	1165	3976	1168	7970	237	6	1655	2511	2495	1184	5248	125	1074	1316	4	724	25115	1515	3810	604	6243	725	9311	213877	3536	1055	5109	2158	4362	1868	14344	2956	11124	10463	12012	12301	3754	0	12405	0	9940	15339	14751	4195	10264	5222	11480	11338	3471	87235	249	10948	6461	7	5946	
0	0	3631	5781	3825	714	1200	5245	3221	3481	12426	7597	3599	12219	4021	4257	15389	3535	1921	2960	2861	227	8119	16533	1098	814	4098	2511	1810	12181	8474	2790	6129	8657	2298	4365	7681	4467	2724	19440	1763	126	340	6114	0	13018	2629	587	141	13641	1070	14507	1659	9245	9237	16759	142337	13880	16907	2130	12405	0	1047	25177	9497	5425	10048	13499	11749	7480	9214	4	9637	2248	37628	5108	2446	15482	
0	0	7265	1684	0	120	125	0	5267	2223	1924	972	1629	710	743	1193	1847	2239	114	19499	471	226	3078	699	0	334	881	10249	1104	0	364	596	1267	131	856	5690	1434	971	470	1606	2504	4278	1431	0	0	370	0	585	0	770	725	228	13690	601	13	2343	620	119	1519	0	0	1047	0	1609	119	3974	4	2378	122	1740	2035	991	368	1061	249	0	0	1421	
354	571	2731	2990	3798	1887	2792	4767	1934	1562	12824	9483	2230	10647	2403	5223	8799	2020	3720	2148	2734	832	5979	11434	1062	2919	11086	5941	354	22595	6635	6187	2637	10004	2232	1654	8668	4953	1432	12289	2731	3755	480	6259	1797	22754	4243	4624	226	8017	2366	14352	2624	18675	10417	17391	43122	17821	21173	11598	9940	25177	1609	0	6982	8252	10654	14945	7303	13504	7191	2077	9118	1671	16362	3501	12	15141	
926	7523	634	2110	825	1065	502	12524	718	720	6240	4205	221	824	113	1206	714	3140	1293	265	2871	3788	4016	3635	3770	3356	3683	462	1696	4160	3755	1461	1756	3051	6	1819	7689	242	2471	4035	1203	364	723	1966	699	4730	17818	2336	1289	8618	1191	3209	4772	3499	16531	831	5872	5662	2372	1392	15339	9497	119	6982	0	16805	3781	6733	7418	2637	5628	4321	15551	0	5237	2835	19940	2102	
